zip_code,state,national_district,national_wholesaler,wealth_district,wealth_wholesaler,fi_district,fi_wholesaler,wifi_district,wifi_wholesaler,structure_pattern,wholesalers_in_state,has_commercial_opportunity
72136,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72137,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72139,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72140,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72141,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72142,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72143,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72150,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72152,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72153,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72156,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72157,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72160,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72165,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72166,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72167,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72168,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72169,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72170,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72173,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72175,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72176,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72178,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72179,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72180,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72181,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72182,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72183,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72199,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72201,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72202,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72204,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72205,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72206,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72207,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72209,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72210,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72211,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72212,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72223,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72227,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72301,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72311,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72313,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72315,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72320,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72322,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72324,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72325,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72326,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72327,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72328,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72329,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72330,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72331,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72332,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72333,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72335,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72338,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72339,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72340,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72341,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72342,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72346,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72347,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72348,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72350,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72351,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72352,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72353,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72354,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72355,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72358,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72359,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72360,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72364,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72365,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72366,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72367,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72368,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72369,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72370,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72372,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72373,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72374,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72376,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72377,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72379,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72383,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72384,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72386,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72387,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72389,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72390,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72391,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72392,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72394,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72395,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72396,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72401,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72404,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72405,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72410,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72411,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72412,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72413,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72414,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72415,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72416,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72417,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72419,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72421,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72422,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72424,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72425,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72426,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72427,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72428,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72429,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72430,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72431,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72432,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72433,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72434,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72435,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72436,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72437,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72438,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72440,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72441,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72442,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72443,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72444,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72445,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72447,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72449,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72450,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72453,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72454,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72455,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72456,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72457,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72458,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72459,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72460,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72461,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72462,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72464,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72466,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72467,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72469,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72470,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72471,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72472,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72473,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72476,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72478,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72479,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72482,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72501,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72512,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72513,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72515,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72517,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72519,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72520,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72521,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72522,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72523,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72524,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72526,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72527,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72528,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72529,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72530,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72531,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72532,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72533,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72534,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72536,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72537,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72538,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72539,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72540,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72542,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72543,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72544,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72546,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72550,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72553,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72554,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72555,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72556,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72560,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72561,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72562,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72564,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72565,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72566,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72567,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72568,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72569,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72571,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72572,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72573,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72576,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72577,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72578,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72579,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72581,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72583,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72584,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72585,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72587,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72601,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72611,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72615,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72616,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72617,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72619,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72623,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72624,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72626,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72628,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72629,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72630,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72631,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72632,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72633,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72634,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72635,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72636,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72638,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72639,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72640,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72641,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72642,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72644,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72645,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72648,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72650,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72651,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72653,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72655,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72658,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72660,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72661,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72662,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72663,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72666,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72668,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72669,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72670,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72672,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72675,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72677,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72679,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72680,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72682,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72683,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72685,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72686,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72687,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72701,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72703,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72704,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72712,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
